latitude,longitude,name,country,placeID,Rcuisine,location,cuisine,h3_index_6,h3_index_9,h3_index_12
30.78713630346297,77.72820609416709,,,135186,,"{'lat': 30.787136303462972, 'lon': 77.72820609416709}","['Fast_Food', 'Italian']",863d10a9fffffff,893d10a9e13ffff,8c3d10a9e1151ff
73.00380759495656,83.34001049354703,,,135187,,"{'lat': 73.00380759495656, 'lon': 83.34001049354703}",['Mexican'],860a65bb7ffffff,890a65bb4b3ffff,8c0a65bb4b10dff
52.49529418512317,116.1036407166655,,,135188,,"{'lat': 52.49529418512317, 'lon': 116.1036407166655}","['Seafood', 'Fast_Food', 'Italian']",8615aeca7ffffff,8915aeca6b7ffff,8c15aeca6b697ff
65.79049699466196,26.634760863006107,,,135189,,"{'lat': 65.79049699466196, 'lon': 26.634760863006107}","['Bakery', 'Seafood', 'Cafeteria']",8608dc89fffffff,8908dc898cbffff,8c08dc898c86bff
44.17656348882399,-69.58998686852108,,,135190,,"{'lat': 44.17656348882399, 'lon': -69.58998686852108}",['Spanish'],862b1a657ffffff,892b1a65ed3ffff,8c2b1a65ed221ff
26.92230559180574,77.28341073608027,,,135191,,"{'lat': 26.92230559180574, 'lon': 77.28341073608027}",['Spanish'],863da3687ffffff,893da36828fffff,8c3da36828e31ff
29.788466553144247,-108.8414355122059,,,135192,,"{'lat': 29.788466553144247, 'lon': -108.8414355122059}","['Cafeteria', 'Japanese', 'Seafood']",8648e019fffffff,8948e019ea3ffff,8c48e019ea22dff
43.58238615779277,101.49105443991954,,,135193,,"{'lat': 43.58238615779277, 'lon': 101.49105443991954}",['Bakery'],86241c90fffffff,89241c90a53ffff,8c241c90a52b5ff
-31.006756141330044,-52.546616477187015,,,135194,,"{'lat': -31.006756141330044, 'lon': -52.546616477187015}","['Japanese', 'Bar', 'Fast_Food']",86a92ab37ffffff,89a92ab35cfffff,8ca92ab35ccc9ff
45.01870255879885,118.07234105608865,,,135195,,"{'lat': 45.01870255879885, 'lon': 118.07234105608865}","['Bar', 'Spanish']",863133207ffffff,893133202dbffff,8c3133202d883ff
-18.647251058044876,124.03775033747836,,,135196,,"{'lat': -18.647251058044873, 'lon': 124.03775033747837}",['Fast_Food'],86948e327ffffff,89948e321afffff,8c948e321ae33ff
41.19034838606646,-104.8141693439236,,,135197,,"{'lat': 41.19034838606646, 'lon': -104.81416934392361}","['Japanese', 'Seafood', 'Mexican']",8626ae797ffffff,8926ae7905bffff,8c26ae79059ddff
52.50825908922389,-9.178558800994663,,,135198,,"{'lat': 52.508259089223884, 'lon': -9.178558800994665}","['Bakery', 'Japanese']",86182acb7ffffff,89182ad9b67ffff,8c182ad9b645dff
41.20472199959079,-120.64175701464026,,,135199,,"{'lat': 41.20472199959079, 'lon': -120.64175701464026}","['Italian', 'Cafeteria']",8628104e7ffffff,8928104e12bffff,8c28104e12a1dff
25.38264969869388,103.30003955478054,,,135200,,"{'lat': 25.382649698693882, 'lon': 103.30003955478054}","['Spanish', 'Mexican', 'Seafood']",86407395fffffff,89407395833ffff,8c40739583045ff
33.92744241569187,5.426156490756739,,,135201,,"{'lat': 33.92744241569187, 'lon': 5.426156490756739}","['Mexican', 'Japanese', 'Seafood']",863854ba7ffffff,893854ba457ffff,8c3854ba454b1ff
-20.780062248056865,-62.80296970739941,,,135202,,"{'lat': -20.780062248056865, 'lon': -62.80296970739941}","['Italian', 'French', 'Bakery']",86b3606b7ffffff,89b3606b3bbffff,8cb3606b3baa1ff
60.04660226138499,110.02470285075437,,,135203,,"{'lat': 60.04660226138499, 'lon': 110.02470285075435}","['Cafeteria', 'Spanish']",861521ab7ffffff,891521ab6d7ffff,8c1521ab6d4adff
28.63363575029068,76.37204706836957,,,135204,,"{'lat': 28.63363575029068, 'lon': 76.37204706836957}","['Japanese', 'French', 'Fast_Food']",863da56a7ffffff,893da56a2cbffff,8c3da56a2cb43ff
73.85423747042697,-45.72251588253985,,,135205,,"{'lat': 73.85423747042697, 'lon': -45.72251588253985}","['Cafeteria', 'Spanish', 'Fast_Food']",8606a30a7ffffff,8906a30a53bffff,8c06a30a539cdff
52.90536364141573,31.856538356275426,,,135206,,"{'lat': 52.90536364141573, 'lon': 31.856538356275422}","['French', 'Fast_Food', 'Bakery']",8611b432fffffff,8911b432d23ffff,8c11b432d3565ff
2.1483032992101414,-64.00363947556525,,,135207,,"{'lat': 2.1483032992101414, 'lon': -64.00363947556525}",['French'],868ac8187ffffff,898ac81814fffff,8c8ac81814f49ff
57.16438144810917,26.955332613592788,,,135208,,"{'lat': 57.16438144810917, 'lon': 26.955332613592788}",['Italian'],861f6cdafffffff,891f6cdaba3ffff,8c1f6cdaba161ff
-43.75751439534058,-70.35071145578621,,,135209,,"{'lat': -43.75751439534058, 'lon': -70.35071145578621}","['Spanish', 'Bakery', 'Japanese']",86cea63b7ffffff,89cea639493ffff,8ccea639492d1ff
-34.42050376221185,143.36264920743434,,,135210,,"{'lat': -34.42050376221185, 'lon': 143.36264920743434}",['Seafood'],86be43697ffffff,89be43691b3ffff,8cbe43691b2d1ff
47.94835700485575,28.57511264674835,,,135211,,"{'lat': 47.94835700485575, 'lon': 28.57511264674835}","['Cafeteria', 'Seafood']",861e466cfffffff,891e466c853ffff,8c1e466c852d3ff
-17.961398497347318,-68.85639760382759,,,135212,,"{'lat': -17.961398497347318, 'lon': -68.85639760382759}",['Fast_Food'],86b3232f7ffffff,89b3232f10bffff,8cb3232f10aebff
3.578052673164421,-52.06949964134465,,,135213,,"{'lat': 3.5780526731644215, 'lon': -52.06949964134465}","['French', 'Mexican', 'Fast_Food']",865f168c7ffffff,895f168c1dbffff,8c5f168c1db01ff
40.88917442232055,19.76499470708751,,,135214,,"{'lat': 40.88917442232055, 'lon': 19.76499470708751}",['Mexican'],861ed4787ffffff,891ed478183ffff,8c1ed4781872dff
-7.575059565845862,-65.41060565077714,,,135215,,"{'lat': -7.575059565845862, 'lon': -65.41060565077714}","['Mexican', 'Seafood']",868a286f7ffffff,898a286f523ffff,8c8a286f52061ff
58.335642837204375,53.03356852182836,,,135216,,"{'lat': 58.335642837204375, 'lon': 53.03356852182836}",['Mexican'],8610f591fffffff,8910f591c63ffff,8c10f591c6057ff
36.68980041909681,81.50325795375471,,,135217,,"{'lat': 36.68980041909681, 'lon': 81.50325795375471}","['Bar', 'Mexican']",863d2d657ffffff,893d2d6544bffff,8c3d2d6544a41ff
27.4175989988573,-104.22585169592584,,,135218,,"{'lat': 27.4175989988573, 'lon': -104.22585169592585}","['Cafeteria', 'Japanese', 'Bakery']",8648ad45fffffff,8948ad4582bffff,8c48ad4582ae7ff
79.03718867114935,-25.61754669400014,,,135219,,"{'lat': 79.03718867114935, 'lon': -25.61754669400014}","['Spanish', 'Bar']",8607b339fffffff,8907b339bbbffff,8c07b339bbb57ff
53.15195277706822,80.30288473853835,,,135220,,"{'lat': 53.15195277706822, 'lon': 80.30288473853835}","['Fast_Food', 'Bar']",862065137ffffff,89206513353ffff,8c20651335193ff
-2.177698411984906,112.67553866488674,,,135221,,"{'lat': -2.177698411984906, 'lon': 112.67553866488674}","['Cafeteria', 'Seafood', 'Italian']",866890c97ffffff,896890c958fffff,8c6890c958e8bff
13.087172607226222,40.48770494053304,,,135222,,"{'lat': 13.087172607226222, 'lon': 40.487704940533035}",['Spanish'],86528cc67ffffff,89528cc6683ffff,8c528cc6681a3ff
42.17495049123954,90.39885592560636,,,135223,,"{'lat': 42.17495049123954, 'lon': 90.39885592560637}","['Japanese', 'Fast_Food']",86258240fffffff,89258240993ffff,8c25824099109ff
69.13224783427384,-32.20610295656036,,,135224,,"{'lat': 69.13224783427384, 'lon': -32.20610295656036}","['Italian', 'Fast_Food', 'Bakery']",86060396fffffff,89060396a0fffff,8c060396a0d8bff
52.10724933206046,-95.24065644437522,,,135225,,"{'lat': 52.10724933206046, 'lon': -95.24065644437522}","['Seafood', 'Spanish', 'Fast_Food']",862704177ffffff,89270417227ffff,8c27041722495ff
-17.25110794764737,30.548266117947836,,,135226,,"{'lat': -17.25110794764737, 'lon': 30.548266117947833}",['Mexican'],869624537ffffff,899624532abffff,8c9624532a8a7ff
49.58485138136119,65.07518380580223,,,135227,,"{'lat': 49.58485138136119, 'lon': 65.07518380580223}","['Japanese', 'Cafeteria', 'Mexican']",86210ac47ffffff,89210ac426fffff,8c210ac426d55ff
11.288242056290102,4.268121693128876,,,135228,,"{'lat': 11.288242056290102, 'lon': 4.268121693128876}","['Fast_Food', 'Italian']",865812317ffffff,89581231063ffff,8c58123106297ff
-26.26121997483741,152.53595782775614,,,135229,,"{'lat': -26.26121997483741, 'lon': 152.53595782775614}","['Cafeteria', 'Fast_Food']",86be89537ffffff,89be895340bffff,8cbe895340a47ff
-17.381574904084268,-53.36069653398147,,,135230,,"{'lat': -17.381574904084268, 'lon': -53.36069653398147}",['French'],86a8ed567ffffff,89a8ed56357ffff,8ca8ed5635655ff
19.0731617109507,99.87604318008748,,,135231,,"{'lat': 19.0731617109507, 'lon': 99.87604318008749}",['Spanish'],866495147ffffff,89649515c93ffff,8c649515c9145ff
19.07882919930219,11.013009355989029,,,135232,,"{'lat': 19.07882919930219, 'lon': 11.013009355989027}","['Seafood', 'French']",86595d037ffffff,89595d03623ffff,8c595d0362081ff
58.24829580445021,-156.9588463870507,,,135233,,"{'lat': 58.24829580445021, 'lon': -156.9588463870507}",['Italian'],860cee0a7ffffff,890cee0a60bffff,8c0cee0a60811ff
60.74164702061293,59.12656301117957,,,135234,,"{'lat': 60.74164702061293, 'lon': 59.12656301117957}",['Fast_Food'],8610eeb57ffffff,8910eeb5467ffff,8c10eeb54645dff
82.65292239807167,-22.02622607887818,,,135235,,"{'lat': 82.65292239807167, 'lon': -22.02622607887818}",['Fast_Food'],86006a16fffffff,89006a16e87ffff,8c006a16e8605ff
49.39100394084906,133.4028561472474,,,135236,,"{'lat': 49.39100394084906, 'lon': 133.4028561472474}","['Fast_Food', 'Mexican']",861489c47ffffff,891489c4453ffff,8c1489c445021ff
29.934238657010383,118.316238579963,,,135237,,"{'lat': 29.934238657010383, 'lon': 118.316238579963}","['Cafeteria', 'Seafood']",86419395fffffff,8941939587bffff,8c419395878e7ff
48.66244837124522,86.41711571472104,,,135238,,"{'lat': 48.66244837124522, 'lon': 86.41711571472104}","['Cafeteria', 'Italian']",86204e28fffffff,89204e28cb7ffff,8c204e28cb757ff
69.47294720281937,97.60537648560006,,,135239,,"{'lat': 69.47294720281937, 'lon': 97.60537648560006}","['Cafeteria', 'Seafood', 'Fast_Food']",860a5509fffffff,890a550986fffff,8c0a550986e27ff
64.01568651559488,-129.37200305725554,,,135240,,"{'lat': 64.01568651559488, 'lon': -129.37200305725554}","['Spanish', 'Japanese', 'French']",8613122efffffff,8913122ecc7ffff,8c13122ecc44bff
70.2392488515232,112.1399723961964,,,135241,,"{'lat': 70.2392488515232, 'lon': 112.13997239619641}","['Japanese', 'French']",8605b50a7ffffff,8905b50a607ffff,8c05b50a605d7ff
62.78917703892489,68.63798861345373,,,135242,,"{'lat': 62.78917703892489, 'lon': 68.63798861345373}",['French'],860b2edafffffff,890b2edac2fffff,8c0b2edac2eabff
26.847529203477265,107.95663756977147,,,135243,,"{'lat': 26.847529203477265, 'lon': 107.95663756977149}",['Fast_Food'],864001727ffffff,894001720cbffff,8c4001720c845ff
48.24574254331076,66.78635795968128,,,135244,,"{'lat': 48.245742543310755, 'lon': 66.78635795968128}","['Cafeteria', 'French']",86202680fffffff,892026809afffff,8c2026809ad09ff
37.84056919776612,-82.88537351054592,,,135245,,"{'lat': 37.840569197766115, 'lon': -82.88537351054592}","['French', 'Fast_Food', 'Seafood']",862a98cc7ffffff,892a98cc09bffff,8c2a98cc098b5ff
77.02437227258037,-45.76239266815179,,,135246,,"{'lat': 77.02437227258037, 'lon': -45.76239266815179}","['Cafeteria', 'Japanese']",8606b48cfffffff,8906b48cd87ffff,8c06b48cd8451ff
-16.566953333608694,135.42725300027485,,,135247,,"{'lat': -16.566953333608694, 'lon': 135.42725300027485}",['Cafeteria'],869c4ccdfffffff,899c4ccda33ffff,8c9c4ccda3005ff
43.28857015755949,52.96511196059626,,,135248,,"{'lat': 43.28857015755949, 'lon': 52.96511196059626}","['Cafeteria', 'Bar']",862c5ccefffffff,892c5ccea73ffff,8c2c5ccea7115ff
-22.763734537938923,139.74953794608348,,,135249,,"{'lat': -22.763734537938923, 'lon': 139.74953794608348}","['Spanish', 'Seafood']",869d4cb97ffffff,899d4cb940fffff,8c9d4cb940d47ff
55.18062998099998,-162.7079412684468,,,135250,,"{'lat': 55.18062998099998, 'lon': -162.7079412684468}","['Italian', 'Fast_Food']",860cd8d8fffffff,890cd8d8c4bffff,8c0cd8d8c4a11ff
36.78524819721281,28.913435348254865,,,135251,,"{'lat': 36.78524819721281, 'lon': 28.913435348254865}",['Japanese'],863f632a7ffffff,893f632a453ffff,8c3f632a450a7ff
46.7373431885521,131.10166677590502,,,135252,,"{'lat': 46.7373431885521, 'lon': 131.10166677590502}",['Cafeteria'],8614988dfffffff,8914988da83ffff,8c14988da8303ff
7.276538383627624,-0.4125271058604483,,,135253,,"{'lat': 7.276538383627624, 'lon': -0.4125271058604483}","['Spanish', 'Italian']",86752c2c7ffffff,89752c2c37bffff,8c752c2c37b17ff
8.04509337788842,12.857443689650069,,,135254,,"{'lat': 8.04509337788842, 'lon': 12.857443689650069}","['Italian', 'Seafood', 'Mexican']",8658cc8dfffffff,8958cc8dc57ffff,8c58cc8dc55d3ff
61.61649106648447,120.2709764070724,,,135255,,"{'lat': 61.61649106648447, 'lon': 120.2709764070724}","['Mexican', 'French']",861573917ffffff,89157391093ffff,8c157391092d5ff
10.899564340055376,23.094512938621197,,,135256,,"{'lat': 10.899564340055377, 'lon': 23.094512938621193}","['Seafood', 'French']",866b1862fffffff,896b1862863ffff,8c6b18628629bff
66.06538051591367,-68.82558761452876,,,135257,,"{'lat': 66.06538051591367, 'lon': -68.82558761452876}","['Cafeteria', 'French', 'Spanish']",860f0ecb7ffffff,890f0ecb357ffff,8c0f0ecb35711ff
47.01638966732091,24.58093815255603,,,135258,,"{'lat': 47.01638966732091, 'lon': 24.58093815255603}","['Bakery', 'Japanese']",861e56c4fffffff,891e56c4c17ffff,8c1e56c4c1429ff
48.11890079398252,95.42518403476204,,,135259,,"{'lat': 48.11890079398252, 'lon': 95.42518403476203}","['Spanish', 'Bar']",86251e257ffffff,89251e25447ffff,8c251e2540925ff
16.766563014422132,36.01066722349896,,,135260,,"{'lat': 16.766563014422132, 'lon': 36.010667223498956}","['Italian', 'Spanish']",865398647ffffff,895398645d7ffff,8c5398645d655ff
79.42114750413583,-64.71398587844352,,,135261,,"{'lat': 79.42114750413583, 'lon': -64.71398587844352}","['Japanese', 'French']",86034ecc7ffffff,89034ecc2c3ffff,8c034ecc2c12bff
50.6113054675929,49.09402311310376,,,135262,,"{'lat': 50.6113054675929, 'lon': 49.09402311310376}","['Fast_Food', 'Seafood']",861091d6fffffff,891091d6947ffff,8c1091d694763ff
29.756572855409644,-7.09684776124584,,,135263,,"{'lat': 29.756572855409644, 'lon': -7.09684776124584}",['Fast_Food'],863999d67ffffff,893999d668bffff,8c3999d668a01ff
65.28995449577155,171.21099748209377,,,135264,,"{'lat': 65.28995449577155, 'lon': 171.21099748209377}",['Bakery'],8617642cfffffff,8917642c92bffff,8c17642c92931ff
58.046527540407226,55.37973158529565,,,135265,,"{'lat': 58.046527540407226, 'lon': 55.379731585295644}","['Spanish', 'Bar', 'Italian']",8610f1877ffffff,8910f1873dbffff,8c10f1873d835ff
50.57459106468463,30.359177913070567,,,135266,,"{'lat': 50.574591064684626, 'lon': 30.359177913070567}","['Cafeteria', 'Mexican', 'Bakery']",861e6395fffffff,891e6395807ffff,8c1e639580595ff
-18.09367122128045,35.31787236646875,,,135267,,"{'lat': -18.093671221280452, 'lon': 35.31787236646875}","['Seafood', 'Bar', 'Italian']",869710657ffffff,89971065507ffff,8c97106550429ff
77.14013267859644,-42.94732063676568,,,135268,,"{'lat': 77.14013267859644, 'lon': -42.94732063676568}","['Italian', 'French', 'Bakery']",86079a34fffffff,89079a348d7ffff,8c079a348d405ff
-9.48307862027476,-37.96079682457801,,,135269,,"{'lat': -9.48307862027476, 'lon': -37.96079682457801}",['Spanish'],8681a8107ffffff,8981a810653ffff,8c81a81065205ff
45.72682876398498,22.32217321365721,,,135270,,"{'lat': 45.72682876398498, 'lon': 22.32217321365721}",['Cafeteria'],861ee4707ffffff,891ee47026bffff,8c1ee47026827ff
22.358753853564167,-11.385939430353917,,,135271,,"{'lat': 22.358753853564167, 'lon': -11.385939430353915}",['Bakery'],86550e407ffffff,89550e40283ffff,8c550e4028081ff
11.667290528513265,7.369417559951131,,,135272,,"{'lat': 11.667290528513263, 'lon': 7.369417559951131}","['Fast_Food', 'Mexican']",865818b8fffffff,895818b8dc3ffff,8c5818b8dd1b3ff
61.8059940359353,-96.73809425107048,,,135273,,"{'lat': 61.8059940359353, 'lon': -96.73809425107049}","['Cafeteria', 'Italian', 'Bar']",860eb0c0fffffff,890eb0c0ea7ffff,8c0eb0c0ea75bff
-23.688023195575447,115.8476520561382,,,135274,,"{'lat': -23.688023195575447, 'lon': 115.8476520561382}","['Spanish', 'Fast_Food']",86a632517ffffff,89a6325149bffff,8ca6325149881ff
-9.588274520523951,-71.34347585387255,,,135275,,"{'lat': -9.588274520523953, 'lon': -71.34347585387255}","['Japanese', 'Italian']",868b4c71fffffff,898b4c7196fffff,8c8b4c7196dc3ff
62.26282035584943,113.83482388010106,,,135276,,"{'lat': 62.26282035584943, 'lon': 113.83482388010106}",['French'],860adac6fffffff,890adac6d4bffff,8c0adac6d4b17ff
51.38308223484387,36.09970246632446,,,135277,,"{'lat': 51.38308223484387, 'lon': 36.09970246632446}","['Fast_Food', 'Mexican', 'Bakery']",86119474fffffff,89119474bc3ffff,8c119474bc259ff
-2.3628160947903254,-70.80504680563463,,,135278,,"{'lat': -2.3628160947903254, 'lon': -70.80504680563463}","['Spanish', 'Mexican']",868a4cd47ffffff,898a4cd448fffff,8c8a4cd448ce7ff
0.222224376527258,115.24262313623234,,,135279,,"{'lat': 0.22222437652725802, 'lon': 115.24262313623234}",['Fast_Food'],8668802afffffff,8968802a913ffff,8c68802a910d5ff
69.19108882089716,79.71647706889917,,,135280,,"{'lat': 69.19108882089716, 'lon': 79.71647706889917}","['Bakery', 'Cafeteria']",860b5c037ffffff,890b5c032a3ffff,8c0b5c032a1e1ff
64.73335738267203,-139.7124423164894,,,135281,,"{'lat': 64.73335738267203, 'lon': -139.7124423164894}",['Italian'],860d48c2fffffff,890d48c2b4bffff,8c0d48c2b4963ff
-35.079393411780686,-61.15980638188026,,,135282,,"{'lat': -35.079393411780686, 'lon': -61.15980638188026}","['Cafeteria', 'Bar', 'Japanese']",86c3590cfffffff,89c3590c963ffff,8cc3590c96265ff
40.34870223347205,16.03346644729774,,,135283,,"{'lat': 40.34870223347205, 'lon': 16.03346644729774}",['Cafeteria'],861e8a027ffffff,891e8a0248bffff,8c1e8a0248127ff
23.919321104923725,44.02251814929639,,,135284,,"{'lat': 23.919321104923725, 'lon': 44.02251814929639}","['French', 'Bar', 'Cafeteria']",86530b1afffffff,89530b1abdbffff,8c530b1abd807ff
22.30256111830272,92.94156548238874,,,135285,,"{'lat': 22.30256111830272, 'lon': 92.94156548238874}",['Bar'],863cc340fffffff,893cc340e13ffff,8c3cc340e1767ff
59.46382207379163,-134.0330681881695,,,135286,,"{'lat': 59.46382207379163, 'lon': -134.0330681881695}","['Italian', 'Japanese']",8613826d7ffffff,8913826d2d7ffff,8c13826d2d6e1ff
60.65664577504418,59.4403173970872,,,135287,,"{'lat': 60.65664577504418, 'lon': 59.4403173970872}","['Mexican', 'Seafood']",8610eea57ffffff,8910eea52d7ffff,8c10eea52d4d5ff
61.540331114547854,134.54916727758967,,,135288,,"{'lat': 61.540331114547854, 'lon': 134.54916727758967}","['Bar', 'Italian']",8614646e7ffffff,8914646e543ffff,8c14646e54313ff
-7.858580990117034,13.144796472918388,,,135289,,"{'lat': -7.858580990117034, 'lon': 13.144796472918387}","['Bakery', 'Seafood', 'Mexican']",86831a087ffffff,89831a08613ffff,8c831a08612e5ff
-19.98038009293586,122.19506853982352,,,135290,,"{'lat': -19.98038009293586, 'lon': 122.19506853982352}","['Bakery', 'Spanish', 'Italian']",86949c4efffffff,89949c4e8d3ffff,8c949c4e8d025ff
19.298694630558657,22.5126627752297,,,135291,,"{'lat': 19.298694630558657, 'lon': 22.5126627752297}","['Fast_Food', 'Japanese']",863e8ba57ffffff,893e8ba56c7ffff,8c3e8ba56c529ff
-14.201938303584429,32.795511474249906,,,135292,,"{'lat': -14.201938303584427, 'lon': 32.795511474249906}","['Seafood', 'Bar', 'Italian']",86963621fffffff,8996362185bffff,8c963621859c5ff
7.200663967783413,-68.75406425506286,,,135293,,"{'lat': 7.200663967783413, 'lon': -68.75406425506286}",['Mexican'],866675b5fffffff,896675b4367ffff,8c6675b4364bdff
-14.536710593441171,-45.91004342230804,,,135294,,"{'lat': -14.536710593441171, 'lon': -45.910043422308036}","['Seafood', 'Cafeteria', 'Mexican']",86812cb47ffffff,89812cb466fffff,8c812cb466e63ff
37.39762668282536,31.96426725895321,,,135295,,"{'lat': 37.39762668282536, 'lon': 31.964267258953214}","['Italian', 'Mexican', 'Cafeteria']",863f6d457ffffff,893f6d45447ffff,8c3f6d4544433ff
10.799558194815589,-70.5143204608485,,,135296,,"{'lat': 10.799558194815589, 'lon': -70.5143204608485}","['Bar', 'Cafeteria']",866751497ffffff,8967514b36fffff,8c67514b36eb9ff
57.2464048158874,117.36124916727158,,,135297,,"{'lat': 57.2464048158874, 'lon': 117.36124916727158}","['Bar', 'Seafood']",86151d8d7ffffff,89151d8d0afffff,8c151d8d0ac59ff
50.4761663018098,-117.86547775732028,,,135298,,"{'lat': 50.4761663018098, 'lon': -117.86547775732028}",['Italian'],8612c2647ffffff,8912c264173ffff,8c12c2641712bff
48.76394754427892,12.338487912336973,,,135299,,"{'lat': 48.76394754427892, 'lon': 12.338487912336973}","['French', 'Seafood', 'Spanish']",861f8da47ffffff,891f8da712bffff,8c1f8da7128ebff
81.36045041605487,-51.375517507475536,,,135300,,"{'lat': 81.36045041605487, 'lon': -51.375517507475536}","['Bar', 'Fast_Food']",8603630afffffff,8903630aebbffff,8c03630aeb967ff
62.70195807720563,118.26045294694744,,,135301,,"{'lat': 62.70195807720563, 'lon': 118.26045294694745}",['Japanese'],86157518fffffff,89157518cd7ffff,8c157518cd623ff
53.0831019609587,68.83739597881006,,,135302,,"{'lat': 53.0831019609587, 'lon': 68.83739597881006}",['Bakery'],8621730f7ffffff,8921730f4b3ffff,8c21730f4b35bff
